2025-05-02 21:55:43,216 | INFO | {"timestamp": "2025-05-03T01:55:43.216143", "phase": "Phase1", "action": "Subset+Rename", "cols_after": ["age_group", "sex", "education", "income", "marital_status", "race_ethnicity", "smoked_100_cigs", "current_smoker_flag", "recent_exercise", "meets_activity_guidelines", "alcohol_days", "heavy_drinker", "has_health_insurance", "bmi_raw", "prev_chd_or_mi", "diabetes", "skin_cancer", "other_cancer", "asthma", "high_bp_flag", "taking_bp_meds", "stroke", "high_cholesterol", "chol_check_recent", "mental_unhealthy_days", "ever_depression_dx", "general_health", "physical_unhealthy_days", "difficulty_walking", "cost_prevented_care", "last_checkup", "has_primary_doctor", "survey_weight", "stratum", "psu", "heart_attack"]}
2025-05-02 21:56:35,446 | INFO | {"timestamp": "2025-05-03T01:56:35.446259", "phase": "Phase1", "action": "Missing\u2011value pct", "top5": [{"feature": "taking_bp_meds", "pct_missing": 0.5933241484989258}, {"feature": "heavy_drinker", "pct_missing": 0.5114752736411406}, {"feature": "high_cholesterol", "pct_missing": 0.11956900510704487}, {"feature": "bmi_raw", "pct_missing": 0.09354453836976112}, {"feature": "alcohol_days", "pct_missing": 0.058718323283093676}]}
2025-05-02 21:59:21,035 | INFO | {"timestamp": "2025-05-03T01:59:21.035449", "phase": "Phase1", "action": "Cleaned Target Mapping", "counts": {"0.0": 407304, "1.0": 23451, "NaN": 2568}, "positive_rate": 0.0541}
2025-05-02 22:01:55,859 | INFO | {"timestamp": "2025-05-03T02:01:55.859538", "phase": "Phase1", "action": "Saved subset parquet", "path": "data/derived/phase1_rawsubset_20250502_214245.parquet"}
2025-05-02 22:08:37,330 | INFO | {"timestamp": "2025-05-03T02:08:37.330216", "phase": "Phase1", "action": "Saved final subset parquet", "timestamped_path": "data/derived/phase1_subset_20250502_2208.parquet", "latest_path": "data/derived/phase1_subset_latest.parquet"}
2025-05-02 22:14:46,799 | INFO | {"timestamp": "2025-05-03T02:14:46.799247", "phase": "Phase2", "action": "BMI scaled + dtype conversion", "bmi_range": [12.020000457763672, 99.83999633789062], "num_categorical": 28, "num_numerical": 6}
2025-05-02 22:33:19,078 | INFO | {"timestamp": "2025-05-03T02:33:19.078846", "phase": "Phase2", "action": "Binned mental/physical health days", "mental_bin_counts": {"extreme": 259139, "low": 108609, "moderate": 59580, "high": 5992, "none": 0}, "physical_bin_counts": {"extreme": 258275, "low": 106206, "moderate": 59767, "high": 9072, "none": 0}}
2025-05-02 22:36:52,572 | INFO | {"timestamp": "2025-05-03T02:36:52.572587", "phase": "Phase2", "action": "Standardized numeric vars", "bmi_z": {"min": -2.52, "max": 10.91, "mean": -0.0}, "alcohol_days_z": {"min": -1.15, "max": 1.35, "mean": -0.0}}
2025-05-02 23:16:28,272 | INFO | {"timestamp": "2025-05-03T03:16:28.272085", "phase": "Phase2", "action": "Saved standardized + transformed data", "timestamped_path": "data/derived/phase2_std_features_20250502_2316.parquet", "latest_path": "data/derived/phase2_std_features_latest.parquet"}
2025-05-02 23:18:16,796 | INFO | {"timestamp": "2025-05-03T03:18:16.796482", "phase": "Phase3", "action": "Target variable analysis", "counts": {"0.0": 407304, "1.0": 23451, "NaN": 2568}, "proportions": {"0.0": 0.94, "1.0": 0.0541, "NaN": 0.0059}}
2025-05-02 23:19:00,243 | INFO | {"timestamp": "2025-05-03T03:19:00.243862", "phase": "Phase3", "action": "Categorical variable profiling", "examined_vars": ["age_group", "sex", "education", "income", "marital_status"]}
2025-05-02 23:20:20,686 | INFO | {"timestamp": "2025-05-03T03:20:20.686640", "phase": "Phase3", "action": "Categorical variable profiling", "examined_vars": ["age_group", "sex", "education", "income", "marital_status"]}
2025-05-02 23:21:02,760 | INFO | {"timestamp": "2025-05-03T03:21:02.760777", "phase": "Phase3", "action": "Categorical variable profiling", "examined_vars": ["age_group", "sex", "education", "income", "marital_status"]}
2025-05-02 23:21:18,422 | INFO | {"timestamp": "2025-05-03T03:21:18.422350", "phase": "Phase3", "action": "Categorical variable profiling", "examined_vars": ["age_group", "sex", "education", "income", "marital_status"]}
2025-05-03 01:19:28,593 | INFO | {"timestamp": "2025-05-03T05:19:28.593718", "phase": "Phase3", "action": "Top 5 high-risk categorical categories", "1.0": 0.139, "5.0": 0.201, "7.0": 0.188}
2025-05-03 01:19:43,601 | INFO | {"timestamp": "2025-05-03T05:19:43.601168", "phase": "Phase3", "action": "Top 5 high-risk categorical categories", "1.0": 0.139, "5.0": 0.201, "7.0": 0.188}
2025-05-03 01:20:07,216 | INFO | {"timestamp": "2025-05-03T05:20:07.216350", "phase": "Phase3", "action": "Top 5 high-risk categorical categories", "prev_chd_or_mi: 1.0": 0.653, "stroke: 1.0": 0.257, "general_health: 5.0": 0.201, "stroke: 7.0": 0.188, "difficulty_walking: 1.0": 0.139}
2025-05-03 01:22:22,892 | INFO | {"timestamp": "2025-05-03T05:22:22.892880", "phase": "Phase3", "action": "Flagged high-risk categorical features", "top_risk_features": ["prev_chd_or_mi", "stroke", "general_health", "difficulty_walking"]}
2025-05-03 01:43:57,047 | INFO | {"timestamp": "2025-05-03T05:43:57.047492", "phase": "Phase3", "action": "Clipped extreme z-scores", "bmi_z": {"min_after_clip": -2.51595401763916, "max_after_clip": 5.0}, "alcohol_days_z": {"min_after_clip": -1.1491857767105103, "max_after_clip": 1.3476961851119995}}
2025-05-03 01:45:10,176 | INFO | {"timestamp": "2025-05-03T05:45:10.176778", "phase": "Phase3", "action": "Saved cleaned + final modeling dataset", "timestamped_path": "data/derived/phase3_clean_final_20250503_0145.parquet", "latest_path": "data/derived/phase3_clean_final_latest.parquet"}
2025-05-03 12:57:07,208 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:07,217 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:07,455 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:07,457 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:07,546 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:07,548 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:07,886 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:07,888 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:07,975 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:07,977 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:08,059 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:08,061 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:08,148 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:08,150 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:08,237 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:08,239 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:08,325 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:08,327 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:08,411 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:08,414 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:08,507 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:08,509 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:08,592 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:08,594 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:08,683 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:08,686 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:08,774 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:08,776 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:08,861 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:08,864 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:08,945 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:08,948 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:09,033 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:09,035 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:09,122 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:09,124 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:09,209 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:09,211 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:09,298 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:09,300 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:09,398 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:09,401 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:09,485 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:09,488 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:09,570 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-05-03 12:57:09,572 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
